-95.4578   0.00013419
-95.4378   0.000536761
-95.4178   0.000536761
-95.3978   0.000536761
-95.3778   0.000670952
-95.3578   0.000805142
-95.3378   0.000805142
-95.3178   0.00107352
-95.2978   0.00107352
-95.2778   0.00107352
-95.2578   0.00107352
-95.2378   0.00120771
-95.2178   0.00187867
-95.1978   0.00201286
-95.1778   0.00214705
-95.1578   0.00214705
-95.1378   0.00214705
-95.1178   0.00254962
-95.0978   0.002818
-95.0778   0.00295219
-95.0578   0.00295219
-95.0378   0.00295219
-95.0178   0.00308638
-94.9978   0.00335476
-94.9778   0.00348895
-94.9578   0.00362314
-94.9378   0.00362314
-94.9178   0.00362314
-94.8978   0.00389152
-94.8778   0.00402571
-94.8578   0.0041599
-94.8378   0.00442828
-94.8178   0.00442828
-94.7978   0.00469666
-94.7778   0.00496504
-94.7578   0.00536761
-94.7378   0.00577019
-94.7178   0.00603857
-94.6978   0.00617276
-94.6778   0.00644114
-94.6578   0.00684371
-94.6378   0.00711209
-94.6178   0.00711209
-94.5978   0.00724628
-94.5778   0.00738047
-94.5578   0.00791723
-94.5378   0.00791723
-94.5178   0.00791723
-94.4978   0.00818561
-94.4778   0.0083198
-94.4578   0.0083198
-94.4378   0.00872237
-94.4178   0.00872237
-94.3978   0.00872237
-94.3778   0.00872237
-94.3578   0.00885656
-94.3378   0.00899075
-94.3178   0.00925914
-94.2978   0.00925914
-94.2778   0.00952752
-94.2578   0.00952752
-94.2378   0.00966171
-94.2178   0.0097959
-94.1978   0.0097959
-94.1778   0.00993009
-94.1578   0.0100643
-94.1378   0.0108694
-94.1178   0.0111378
-94.0978   0.0115404
-94.0778   0.0115404
-94.0578   0.0116746
-94.0378   0.0116746
-94.0178   0.0118088
-93.9978   0.0118088
-93.9778   0.0122113
-93.9578   0.0122113
-93.9378   0.0122113
-93.9178   0.0122113
-93.8978   0.0126139
-93.8778   0.0127481
-93.8578   0.0127481
-93.8378   0.0127481
-93.8178   0.0127481
-93.7978   0.0127481
-93.7778   0.0128823
-93.7578   0.0131507
